dguid,alt_geo_code,geo_level,geo_name_full,geo_name,geo_kind,characteristic,population
2021S051259153888,59153888,Dissemination area,59153888,59153888,,"Population, 2021",1001
2021S051259153889,59153889,Dissemination area,59153889,59153889,,"Population, 2021",500
2021S051259153890,59153890,Dissemination area,59153890,59153890,,"Population, 2021",640
2021S051259153891,59153891,Dissemination area,59153891,59153891,,"Population, 2021",530
2021S051259153892,59153892,Dissemination area,59153892,59153892,,"Population, 2021",510
2021S051259154018,59154018,Dissemination area,59154018,59154018,,"Population, 2021",2355
2021S051259154019,59154019,Dissemination area,59154019,59154019,,"Population, 2021",1648
2021S051259154038,59154038,Dissemination area,59154038,59154038,,"Population, 2021",859
2021S051259154039,59154039,Dissemination area,59154039,59154039,,"Population, 2021",598
2021S051259154041,59154041,Dissemination area,59154041,59154041,,"Population, 2021",440
2021S051259154044,59154044,Dissemination area,59154044,59154044,,"Population, 2021",541
2021S051259154045,59154045,Dissemination area,59154045,59154045,,"Population, 2021",486
2021S051259154046,59154046,Dissemination area,59154046,59154046,,"Population, 2021",558
2021S051259154048,59154048,Dissemination area,59154048,59154048,,"Population, 2021",676
2021S051259154049,59154049,Dissemination area,59154049,59154049,,"Population, 2021",744
2021S051259154050,59154050,Dissemination area,59154050,59154050,,"Population, 2021",654
2021S051259154116,59154116,Dissemination area,59154116,59154116,,"Population, 2021",1021
2021S051259154366,59154366,Dissemination area,59154366,59154366,,"Population, 2021",950
2021S051259154367,59154367,Dissemination area,59154367,59154367,,"Population, 2021",1212
2021S051259154368,59154368,Dissemination area,59154368,59154368,,"Population, 2021",2193
2021S051259154370,59154370,Dissemination area,59154370,59154370,,"Population, 2021",325
2021S051259154372,59154372,Dissemination area,59154372,59154372,,"Population, 2021",854
2021S051259154373,59154373,Dissemination area,59154373,59154373,,"Population, 2021",961
2021S051259154374,59154374,Dissemination area,59154374,59154374,,"Population, 2021",694
2021S051259154375,59154375,Dissemination area,59154375,59154375,,"Population, 2021",321
2021S051259154376,59154376,Dissemination area,59154376,59154376,,"Population, 2021",952
2021S051259154378,59154378,Dissemination area,59154378,59154378,,"Population, 2021",376
2021S051259154380,59154380,Dissemination area,59154380,59154380,,"Population, 2021",938
2021S051259154381,59154381,Dissemination area,59154381,59154381,,"Population, 2021",7048
2021S051259154382,59154382,Dissemination area,59154382,59154382,,"Population, 2021",1562
2021S051259154384,59154384,Dissemination area,59154384,59154384,,"Population, 2021",2317
2021S051259154385,59154385,Dissemination area,59154385,59154385,,"Population, 2021",376
2021S051259154386,59154386,Dissemination area,59154386,59154386,,"Population, 2021",1047
2021A00055915036,5915036,Census subdivision,"Belcarra, Village (VL)",Belcarra,Village (VL),"Population, 2021",687
2021S051259153593,59153593,Dissemination area,59153593,59153593,,"Population, 2021",687
2021A00055915038,5915038,Census subdivision,"Anmore, Village (VL)",Anmore,Village (VL),"Population, 2021",2356
2021S051259153592,59153592,Dissemination area,59153592,59153592,,"Population, 2021",1505
2021S051259153595,59153595,Dissemination area,59153595,59153595,,"Population, 2021",851
2021A00055915039,5915039,Census subdivision,"Port Coquitlam, City (CY)",Port Coquitlam,City (CY),"Population, 2021",61498
2021S051259151668,59151668,Dissemination area,59151668,59151668,,"Population, 2021",451
2021S051259151669,59151669,Dissemination area,59151669,59151669,,"Population, 2021",557
2021S051259151670,59151670,Dissemination area,59151670,59151670,,"Population, 2021",512
2021S051259151671,59151671,Dissemination area,59151671,59151671,,"Population, 2021",570
2021S051259151673,59151673,Dissemination area,59151673,59151673,,"Population, 2021",541
2021S051259151674,59151674,Dissemination area,59151674,59151674,,"Population, 2021",625
2021S051259151675,59151675,Dissemination area,59151675,59151675,,"Population, 2021",415
2021S051259151676,59151676,Dissemination area,59151676,59151676,,"Population, 2021",640
2021S051259151677,59151677,Dissemination area,59151677,59151677,,"Population, 2021",480
2021S051259151678,59151678,Dissemination area,59151678,59151678,,"Population, 2021",467
2021S051259151679,59151679,Dissemination area,59151679,59151679,,"Population, 2021",678
2021S051259151680,59151680,Dissemination area,59151680,59151680,,"Population, 2021",583
2021S051259151681,59151681,Dissemination area,59151681,59151681,,"Population, 2021",639
2021S051259151682,59151682,Dissemination area,59151682,59151682,,"Population, 2021",742
2021S051259151683,59151683,Dissemination area,59151683,59151683,,"Population, 2021",1005
2021S051259151684,59151684,Dissemination area,59151684,59151684,,"Population, 2021",549
2021S051259151685,59151685,Dissemination area,59151685,59151685,,"Population, 2021",633
2021S051259151686,59151686,Dissemination area,59151686,59151686,,"Population, 2021",592
2021S051259151687,59151687,Dissemination area,59151687,59151687,,"Population, 2021",463
2021S051259151688,59151688,Dissemination area,59151688,59151688,,"Population, 2021",918
2021S051259151689,59151689,Dissemination area,59151689,59151689,,"Population, 2021",827
2021S051259151690,59151690,Dissemination area,59151690,59151690,,"Population, 2021",648
2021S051259151691,59151691,Dissemination area,59151691,59151691,,"Population, 2021",486
2021S051259151692,59151692,Dissemination area,59151692,59151692,,"Population, 2021",487
2021S051259151694,59151694,Dissemination area,59151694,59151694,,"Population, 2021",1053
2021S051259151695,59151695,Dissemination area,59151695,59151695,,"Population, 2021",634
2021S051259151696,59151696,Dissemination area,59151696,59151696,,"Population, 2021",2029
2021S051259151697,59151697,Dissemination area,59151697,59151697,,"Population, 2021",479
2021S051259151698,59151698,Dissemination area,59151698,59151698,,"Population, 2021",546
2021S051259151699,59151699,Dissemination area,59151699,59151699,,"Population, 2021",362
2021S051259151700,59151700,Dissemination area,59151700,59151700,,"Population, 2021",474
2021S051259151701,59151701,Dissemination area,59151701,59151701,,"Population, 2021",318
2021S051259151702,59151702,Dissemination area,59151702,59151702,,"Population, 2021",414
2021S051259151704,59151704,Dissemination area,59151704,59151704,,"Population, 2021",515
2021S051259151705,59151705,Dissemination area,59151705,59151705,,"Population, 2021",602
2021S051259151706,59151706,Dissemination area,59151706,59151706,,"Population, 2021",322
2021S051259152988,59152988,Dissemination area,59152988,59152988,,"Population, 2021",1002
2021S051259152989,59152989,Dissemination area,59152989,59152989,,"Population, 2021",1573
2021S051259152990,59152990,Dissemination area,59152990,59152990,,"Population, 2021",999
2021S051259152991,59152991,Dissemination area,59152991,59152991,,"Population, 2021",704
2021S051259152992,59152992,Dissemination area,59152992,59152992,,"Population, 2021",693
2021S051259152993,59152993,Dissemination area,59152993,59152993,,"Population, 2021",713
2021S051259152994,59152994,Dissemination area,59152994,59152994,,"Population, 2021",508
2021S051259152998,59152998,Dissemination area,59152998,59152998,,"Population, 2021",1522
2021S051259153000,59153000,Dissemination area,59153000,59153000,,"Population, 2021",853
2021S051259153001,59153001,Dissemination area,59153001,59153001,,"Population, 2021",746
2021S051259153002,59153002,Dissemination area,59153002,59153002,,"Population, 2021",1364
2021S051259153003,59153003,Dissemination area,59153003,59153003,,"Population, 2021",1329
2021S051259153005,59153005,Dissemination area,59153005,59153005,,"Population, 2021",1928
2021S051259153006,59153006,Dissemination area,59153006,59153006,,"Population, 2021",675
2021S051259153007,59153007,Dissemination area,59153007,59153007,,"Population, 2021",305
2021S051259153008,59153008,Dissemination area,59153008,59153008,,"Population, 2021",628
2021S051259153010,59153010,Dissemination area,59153010,59153010,,"Population, 2021",801
2021S051259153011,59153011,Dissemination area,59153011,59153011,,"Population, 2021",342
2021S051259153013,59153013,Dissemination area,59153013,59153013,,"Population, 2021",375
2021S051259153014,59153014,Dissemination area,59153014,59153014,,"Population, 2021",741
2021S051259153016,59153016,Dissemination area,59153016,59153016,,"Population, 2021",316
2021S051259153017,59153017,Dissemination area,59153017,59153017,,"Population, 2021",453
2021S051259153018,59153018,Dissemination area,59153018,59153018,,"Population, 2021",554
2021S051259153019,59153019,Dissemination area,59153019,59153019,,"Population, 2021",535
2021S051259153020,59153020,Dissemination area,59153020,59153020,,"Population, 2021",463
2021S051259153021,59153021,Dissemination area,59153021,59153021,,"Population, 2021",473
2021S051259153022,59153022,Dissemination area,59153022,59153022,,"Population, 2021",632
2021S051259153023,59153023,Dissemination area,59153023,59153023,,"Population, 2021",383
2021S051259153024,59153024,Dissemination area,59153024,59153024,,"Population, 2021",554
2021S051259153025,59153025,Dissemination area,59153025,59153025,,"Population, 2021",704
2021S051259153027,59153027,Dissemination area,59153027,59153027,,"Population, 2021",744
2021S051259153028,59153028,Dissemination area,59153028,59153028,,"Population, 2021",448
2021S051259153032,59153032,Dissemination area,59153032,59153032,,"Population, 2021",429
2021S051259153038,59153038,Dissemination area,59153038,59153038,,"Population, 2021",1832
2021S051259153039,59153039,Dissemination area,59153039,59153039,,"Population, 2021",1016
2021S051259153040,59153040,Dissemination area,59153040,59153040,,"Population, 2021",1893
2021S051259153041,59153041,Dissemination area,59153041,59153041,,"Population, 2021",1877
2021S051259153042,59153042,Dissemination area,59153042,59153042,,"Population, 2021",293
2021S051259153446,59153446,Dissemination area,59153446,59153446,,"Population, 2021",693
2021S051259153447,59153447,Dissemination area,59153447,59153447,,"Population, 2021",447
2021S051259153560,59153560,Dissemination area,59153560,59153560,,"Population, 2021",631
2021S051259153561,59153561,Dissemination area,59153561,59153561,,"Population, 2021",805
2021S051259153566,59153566,Dissemination area,59153566,59153566,,"Population, 2021",541
2021S051259153985,59153985,Dissemination area,59153985,59153985,,"Population, 2021",456
2021S051259154398,59154398,Dissemination area,59154398,59154398,,"Population, 2021",1616
2021S051259154399,59154399,Dissemination area,59154399,59154399,,"Population, 2021",1120
2021S051259154400,59154400,Dissemination area,59154400,59154400,,"Population, 2021",639
2021S051259154402,59154402,Dissemination area,59154402,59154402,,"Population, 2021",340
2021S051259154404,59154404,Dissemination area,59154404,59154404,,"Population, 2021",554
2021A00055915043,5915043,Census subdivision,"Port Moody, City (CY)",Port Moody,City (CY),"Population, 2021",33535
2021S051259151600,59151600,Dissemination area,59151600,59151600,,"Population, 2021",578
2021S051259151601,59151601,Dissemination area,59151601,59151601,,"Population, 2021",489
2021S051259151603,59151603,Dissemination area,59151603,59151603,,"Population, 2021",845
2021S051259151605,59151605,Dissemination area,59151605,59151605,,"Population, 2021",845
2021S051259151610,59151610,Dissemination area,59151610,59151610,,"Population, 2021",703
2021S051259151611,59151611,Dissemination area,59151611,59151611,,"Population, 2021",497
2021S051259151612,59151612,Dissemination area,59151612,59151612,,"Population, 2021",863
2021S051259151613,59151613,Dissemination area,59151613,59151613,,"Population, 2021",290
2021S051259151614,59151614,Dissemination area,59151614,59151614,,"Population, 2021",382
2021S051259151616,59151616,Dissemination area,59151616,59151616,,"Population, 2021",422
2021S051259151617,59151617,Dissemination area,59151617,59151617,,"Population, 2021",755
2021S051259151618,59151618,Dissemination area,59151618,59151618,,"Population, 2021",799
2021S051259151619,59151619,Dissemination area,59151619,59151619,,"Population, 2021",426
2021S051259151620,59151620,Dissemination area,59151620,59151620,,"Population, 2021",564
