geoname_id,bc_geographic_name,geoname_type,lon,lat,bcgn_name,bcgn_feature_type,da_uid,da_population,da_match,da_distance_m,csd_uid,csd_name,csd_type,csd_population,csd_match,csd_distance_m,name_agrees_with_csd,muni_name,muni_type,muni_population,muni_population_year,muni_population_latest,muni_latest_year,place_population,place_population_basis,place_population_source,place_population_confidence,geo_level,geo_uid,geo_shared_with,parent_geoname_id,parent_name,is_nested,is_primary,note
60077,Tsun Tine Ah 37,Indian Reserve,-124.6963888894,54.7319444413,Tsun Tine Ah 37,Indian Reserve-Réserve indienne,59510284,373,contains,0.0,5951015,Bulkley-Nechako C,Regional district electoral area,1266,contains,0.0,no,,,,,,,373,da,"2021 Census, dissemination area",high,da,59510284,69,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
65165,Tum-bah 5,Indian Reserve,-128.0349749577,55.0664548627,Tum-bah 5,Indian Reserve-Réserve indienne,59490155,425,contains,0.0,5949028,Kitimat-Stikine B,Regional district electoral area,1455,contains,0.0,no,,,,,,,425,da,"2021 Census, dissemination area",high,da,59490155,12,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
25157,Two Mile,Community,-127.6186899995,55.2675799976,Two Mile,Community,59490172,362,contains,0.0,5949028,Kitimat-Stikine B,Regional district electoral area,1455,contains,0.0,no,,,,,,,362,da,"2021 Census, dissemination area",high,da,59490172,4,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
64937,Ucausley 16,Indian Reserve,-125.1619444451,54.5747222192,Ucausley 16,Indian Reserve-Réserve indienne,59510284,373,contains,0.0,5951015,Bulkley-Nechako C,Regional district electoral area,1266,contains,0.0,no,,,,,,,373,da,"2021 Census, dissemination area",high,da,59510284,69,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
67908,Ulkah 3,Indian Reserve,-123.4444444443,53.589999997,Ulkah 3,Indian Reserve-Réserve indienne,59510277,685,contains,0.0,5951019,Bulkley-Nechako F,Regional district electoral area,3517,contains,0.0,no,,,,,,,685,da,"2021 Census, dissemination area",high,da,59510277,1,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
65105,Ulkatcho 5,Indian Reserve,-126.0348339224,53.0664569277,Ulkatcho 5,Indian Reserve-Réserve indienne,59510222,422,contains,0.0,5951031,Bulkley-Nechako E,Regional district electoral area,1512,contains,0.0,no,,,,,,,422,da,"2021 Census, dissemination area",high,da,59510222,10,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
65108,Ulkatcho 6,Indian Reserve,-125.6348203261,53.0497951119,Ulkatcho 6,Indian Reserve-Réserve indienne,59510222,422,contains,0.0,5951031,Bulkley-Nechako E,Regional district electoral area,1512,contains,0.0,no,,,,,,,422,da,"2021 Census, dissemination area",high,da,59510222,10,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
67911,Umliisle 4,Indian Reserve,-123.6016666673,53.7541666637,Umliisle 4,Indian Reserve-Réserve indienne,59510277,685,contains,0.0,5951019,Bulkley-Nechako F,Regional district electoral area,3517,contains,0.0,no,,,,,,,685,da,"2021 Census, dissemination area",high,da,59510277,1,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
64856,Uncha Lake 13A,Indian Reserve,-125.6681859942,53.9331378573,Uncha Lake 13A,Indian Reserve-Réserve indienne,59510205,,contains,0.0,5951826,Uncha Lake 13A,Indian reserve,,contains,0.0,yes,,,,,,,,none,,,,,,,,FALSE,FALSE,dissemination area population suppressed or unavailable; census subdivision population suppressed or unavailable; no population available for this point
35365,Usk,Community,-128.4109709994,54.6370327383,Usk,Community,59490114,399,contains,0.0,5949013,Kitimat-Stikine C (Part 1),Regional district electoral area,2978,contains,0.0,no,,,,,,,399,da,"2021 Census, dissemination area",high,da,59490114,9,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
65837,Uzta (Nahounli Creek) 4,Indian Reserve,-124.1422222222,54.4591666635,Uzta (Nahounli Creek) 4,Indian Reserve-Réserve indienne,59510251,470,contains,0.0,5951015,Bulkley-Nechako C,Regional district electoral area,1266,contains,0.0,no,,,,,,,470,da,"2021 Census, dissemination area",high,da,59510251,6,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
65838,Uzta (Nahounli Creek) 7A,Indian Reserve,-124.119444445,54.4602777751,Uzta (Nahounli Creek) 7A,Indian Reserve-Réserve indienne,59510251,470,contains,0.0,5951015,Bulkley-Nechako C,Regional district electoral area,1266,contains,0.0,no,,,,,,,470,da,"2021 Census, dissemination area",high,da,59510251,6,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
38682,Vanderhoof,District Municipality,-124.0075000001,54.0174999966,Vanderhoof,District Municipality (1),59510244,388,contains,0.0,5951007,Vanderhoof,District municipality,4346,contains,0.0,yes,Vanderhoof,District municipality,4537,2021,4545,2025,4537,municipal,"BC Stats population estimate, July 1 2021",high,csd,5951007,0,,,FALSE,TRUE,"this is the population of the municipality of Vanderhoof itself, as estimated by BC Stats for 2021 (the 2021 census counted 4,346)"
24346,Vanway,Community,-122.8109900004,53.8522199979,Vanway,Community,59530226,700,contains,0.0,5953023,Prince George,City,76708,contains,0.0,no,Prince George,City,80259,2021,85944,2025,700,da,"2021 Census, dissemination area",high,da,59530226,0,21226,Prince George,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Prince George)"
65155,Waulp 10,Indian Reserve,-127.6349788243,55.4831328288,Waulp 10,Indian Reserve-Réserve indienne,59490161,344,contains,0.0,5949028,Kitimat-Stikine B,Regional district electoral area,1455,contains,0.0,no,,,,,,,344,da,"2021 Census, dissemination area",high,da,59490161,8,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
20134,Weneez,Locality,-123.9847971219,53.9664924965,Weneez,Locality,59510240,485,contains,0.0,5951019,Bulkley-Nechako F,Regional district electoral area,3517,contains,0.0,no,,,,,,,485,da,"2021 Census, dissemination area",high,da,59510240,2,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
20194,West Landing,Locality,-126.0015892301,55.4664874945,West Landing,Locality,59510284,373,contains,0.0,5951015,Bulkley-Nechako C,Regional district electoral area,1266,contains,0.0,no,,,,,,,373,da,"2021 Census, dissemination area",high,da,59510284,69,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
64857,Western Island 14,Indian Reserve,-125.6848532154,53.9331376471,Western Island 14,Indian Reserve-Réserve indienne,59510203,530,contains,0.0,5951031,Bulkley-Nechako E,Regional district electoral area,1512,contains,0.0,no,,,,,,,530,da,"2021 Census, dissemination area",high,da,59510203,8,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
