geoname_id,bc_geographic_name,geoname_type,lat,lon,place_population,cd_uid,district,district_label,basin_district,basin_district_label,basin,basin_label,basin_hub,is_hub,basin_access,place_access,assigned_by,hub_distance_km
65042,Weeteeam 3,Indian Reserve,52.5330794,-129.0515770,0,5949,kitimat-stikine,Kitimat-Stikine,central-coast,Central Coast,central-coast-marine,Central Coast (Bella Bella & Klemtu),Bella Bella 1,FALSE,ferry,ferry,zone:kitasoo-waters,74.5
24595,Tumbler Ridge,District Municipality,55.1261111,-120.9980556,2513,5955,peace-river,Peace River,peace-river,Peace River,chetwynd,Chetwynd & Tumbler Ridge,Chetwynd,FALSE,pass,road,nearest,75.1
37513,Tumbler Ridge,Community,55.1332104,-121.0013995,2513,5955,peace-river,Peace River,peace-river,Peace River,chetwynd,Chetwynd & Tumbler Ridge,Chetwynd,FALSE,pass,road,nearest,74.4
37727,Chetwynd,District Municipality,55.6958333,-121.6383333,2420,5955,peace-river,Peace River,peace-river,Peace River,chetwynd,Chetwynd & Tumbler Ridge,Chetwynd,TRUE,pass,road,hub,0.0
14891,Hudson's Hope,District Municipality,56.0258333,-121.9136111,993,5955,peace-river,Peace River,peace-river,Peace River,chetwynd,Chetwynd & Tumbler Ridge,Chetwynd,FALSE,pass,road,nearest,40.5
6182,Moberly Lake,Community,55.8346162,-121.7434487,648,5955,peace-river,Peace River,peace-river,Peace River,chetwynd,Chetwynd & Tumbler Ridge,Chetwynd,FALSE,pass,road,nearest,16.8
11855,Farrell Creek,Locality,56.1208333,-121.7277778,477,5955,peace-river,Peace River,peace-river,Peace River,chetwynd,Chetwynd & Tumbler Ridge,Chetwynd,FALSE,pass,road,nearest,47.6
8572,Hasler Flat,Community,55.6084200,-121.9729600,449,5955,peace-river,Peace River,peace-river,Peace River,chetwynd,Chetwynd & Tumbler Ridge,Chetwynd,FALSE,pass,road,nearest,23.1
10148,Lone Prairie,Community,55.5678111,-121.3840640,449,5955,peace-river,Peace River,peace-river,Peace River,chetwynd,Chetwynd & Tumbler Ridge,Chetwynd,FALSE,pass,road,nearest,21.4
38890,Pine Valley,Locality,55.6332050,-122.1181248,449,5955,peace-river,Peace River,peace-river,Peace River,chetwynd,Chetwynd & Tumbler Ridge,Chetwynd,FALSE,pass,road,nearest,30.9
4263,Beryl Prairie,Locality,56.0832133,-122.0348054,428,5955,peace-river,Peace River,peace-river,Peace River,chetwynd,Chetwynd & Tumbler Ridge,Chetwynd,FALSE,pass,road,nearest,49.7
12177,Lynx Creek,Community,56.0683333,-121.8366667,428,5955,peace-river,Peace River,peace-river,Peace River,chetwynd,Chetwynd & Tumbler Ridge,Chetwynd,FALSE,pass,road,nearest,43.2
1233,East Pine,Locality,55.7258333,-121.2175000,405,5955,peace-river,Peace River,peace-river,Peace River,chetwynd,Chetwynd & Tumbler Ridge,Chetwynd,FALSE,pass,road,nearest,26.6
24985,Twidwell Bend,Locality,55.6165446,-121.5681042,405,5955,peace-river,Peace River,peace-river,Peace River,chetwynd,Chetwynd & Tumbler Ridge,Chetwynd,FALSE,pass,road,nearest,9.9
37731,Dokie Siding,Community,55.6498765,-121.7347781,377,5955,peace-river,Peace River,peace-river,Peace River,chetwynd,Chetwynd & Tumbler Ridge,Chetwynd,FALSE,pass,road,nearest,7.9
64922,East Moberly Lake 169,Indian Reserve,55.8332139,-121.6347813,297,5955,peace-river,Peace River,peace-river,Peace River,chetwynd,Chetwynd & Tumbler Ridge,Chetwynd,FALSE,pass,road,nearest,15.3
66021,Finlay Bay 21,Indian Reserve,55.9777778,-123.7991667,284,5955,peace-river,Peace River,peace-river,Peace River,chetwynd,Chetwynd & Tumbler Ridge,Chetwynd,FALSE,pass,remote,nearest+beyond-range,138.5
41033,Lemoray,Locality,55.5400000,-122.4805556,284,5955,peace-river,Peace River,peace-river,Peace River,chetwynd,Chetwynd & Tumbler Ridge,Chetwynd,FALSE,pass,road,nearest,55.7
64903,West Moberly Lake 168A,Indian Reserve,55.7998767,-121.9181237,99,5955,peace-river,Peace River,peace-river,Peace River,chetwynd,Chetwynd & Tumbler Ridge,Chetwynd,FALSE,pass,road,nearest,21.0
759,Alexis Creek,Community,52.0831477,-123.2847118,447,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,TRUE,road,road,hub,0.0
64497,Anahim 10,Indian Reserve,52.2498199,-122.9347053,447,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,30.2
64492,Anahim 11,Indian Reserve,52.2831533,-122.9513736,447,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,31.8
64495,Anahim 12,Indian Reserve,52.2998200,-122.9680413,447,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,32.3
64490,Anahim 13,Indian Reserve,52.2664859,-123.0013747,447,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,28.1
64493,Anahim 14,Indian Reserve,52.2831528,-123.0013752,447,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,29.5
64505,Anahim 15,Indian Reserve,52.2831524,-123.0347097,447,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,28.0
64491,Anahim 16,Indian Reserve,52.3331523,-123.0847129,447,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,31.0
64503,Anahim 17,Indian Reserve,52.3664861,-123.0680467,447,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,34.8
64504,Anahim 18,Indian Reserve,52.4331518,-123.2013866,447,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,39.3
64484,Anahim 3,Indian Reserve,52.1998179,-123.0680415,447,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,19.7
64487,Anahim 4,Indian Reserve,52.2164847,-123.0680421,447,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,20.9
64482,Anahim 5,Indian Reserve,52.2164853,-123.0180404,447,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,23.5
64485,Anahim 6,Indian Reserve,52.2164855,-123.0013732,447,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,24.4
64496,Anahim 7,Indian Reserve,52.1998191,-122.9680382,447,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,25.2
64483,Anahim 8,Indian Reserve,52.2164861,-122.9513715,447,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,27.1
64494,Anahim 9,Indian Reserve,52.2164861,-122.9513715,447,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,27.1
34749,Big Creek,Locality,51.7164808,-123.0346924,447,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,44.2
65025,Brigham Creek 3,Indian Reserve,51.7664781,-123.3013693,447,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,35.2
29106,Hanceville,Locality,51.9192602,-123.0430321,447,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,24.6
28805,Lees Corner,Locality,51.9414819,-123.0999791,447,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,20.2
65028,Saddle Horse 2,Indian Reserve,51.7998146,-123.0513621,447,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,35.3
65027,Stone 1A,Indian Reserve,51.9091300,-123.1451800,447,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,21.6
65026,Stone 4,Indian Reserve,51.8498133,-123.2013686,447,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,26.6
64488,Anahim's Flat 1,Indian Reserve,52.0331486,-123.1680397,437,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,9.7
70044,Tl'etinqox,Community,52.0146109,-123.1715635,437,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,10.9
64440,Alexis Creek 12,Indian Reserve,52.2331377,-124.2347476,348,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,66.9
64438,Alexis Creek 13,Indian Reserve,52.2164703,-124.2847487,348,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,69.8
64444,Alexis Creek 15,Indian Reserve,52.1998031,-124.3180826,348,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,71.7
64449,Alexis Creek 20,Indian Reserve,52.3164716,-124.2514175,348,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,70.8
64654,Alexis Creek 6,Indian Reserve,52.3498073,-124.0847464,348,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,62.0
5825,Chezacut,Community,52.3998083,-124.0347464,348,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,62.0
64653,Chezacut Cemetery 5,Indian Reserve,52.3498077,-124.0514120,348,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,60.1
37728,Chilanko Forks,Community,52.1125835,-124.0654815,348,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,53.4
64686,Freddie Charley Boy 7,Indian Reserve,52.3498069,-124.1180808,348,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,64.1
65010,Garden 2,Indian Reserve,51.4831338,-124.0513851,348,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,85.0
30050,Nemaiah Valley,Locality,51.4831357,-123.8847130,348,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,78.5
15746,Redstone,Locality,52.1331432,-123.7013937,348,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,29.0
64649,Redstone Cemetery 1B,Indian Reserve,52.1447222,-123.9283333,348,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,44.5
64644,Redstone Flat 1A,Indian Reserve,52.1511111,-123.9541667,348,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,46.3
30910,Tatlayoko Lake,Locality,51.7164644,-124.4347379,348,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,88.8
64687,Toby Helenes Meadow 10,Indian Reserve,52.2164723,-124.1180766,348,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,58.8
64689,Toby Helenes Meadow 11,Indian Reserve,52.2164721,-124.1347438,348,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,59.9
64688,Toby Helenes Meadow 9,Indian Reserve,52.2664722,-124.1680798,348,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,63.6
64648,Toby's Meadow 4,Indian Reserve,52.2998056,-124.1847481,348,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,65.9
65038,Tsunnia Lake 5,Indian Reserve,51.5331330,-124.1513898,348,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,85.4
65030,Stone 1,Indian Reserve,51.9300900,-123.1496400,219,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,19.4
70042,Yuneŝit'in,Community,51.9244444,-123.1363889,219,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,20.4
64651,Redstone Flat 1,Indian Reserve,52.1375000,-123.9577778,181,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,46.4
73403,Tŝideldel,Community,52.1391667,-123.9522222,181,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,46.0
64486,Anahim's Meadow 2,Indian Reserve,52.1164819,-123.2347111,10,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,5.0
64489,Anahim's Meadow 2A,Indian Reserve,52.0998153,-123.2180434,10,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,4.9
64439,Alexis Creek 14,Indian Reserve,52.1998033,-124.3014154,5,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,70.6
60420,Michel Gardens 36,Indian Reserve,52.1502778,-123.9150000,5,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,43.7
64650,Puntzi Lake 2,Indian Reserve,52.2164729,-124.0680750,5,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,55.5
64652,Agats Meadow 8,Indian Reserve,52.2831391,-124.1625246,0,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,63.8
64445,Alexis Creek 16,Indian Reserve,52.1831363,-124.3180821,0,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,71.4
64655,Charley Boy's Meadow 3,Indian Reserve,52.2998052,-124.2180825,0,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,68.0
65012,Chilco Lake 1,Indian Reserve,51.4164658,-124.1180519,,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,93.7
65011,Chilco Lake 1A,Indian Reserve,51.4164660,-124.1013847,,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,93.0
65039,Garden 2A,Indian Reserve,51.4331334,-124.0513836,,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,89.5
71861,K'i Deldel,Locality,52.3044444,-124.2313889,0,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,69.1
65035,Lezbye 6,Indian Reserve,51.4164664,-124.0680503,,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,91.7
65040,Lohbiee 3,Indian Reserve,51.4664684,-123.9347141,,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,81.9
65037,Tanakut 4,Indian Reserve,51.4831361,-123.8513786,,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,77.3
70241,Xeni,Community,51.4672222,-123.9447222,,5941,cariboo,Cariboo,cariboo,Cariboo,chilcotin,Chilcotin,Alexis Creek,FALSE,road,road,nearest,82.2
38675,Chilliwack,City,49.1577778,-121.9508333,97222,5909,fraser-valley,Fraser Valley,fraser-valley,Fraser Valley,chilliwack,Chilliwack & Agassiz,Chilliwack,TRUE,road,road,hub,0.0
38676,Chilliwack,Community,49.1664785,-121.9512541,97222,5909,fraser-valley,Fraser Valley,fraser-valley,Fraser Valley,chilliwack,Chilliwack & Agassiz,Chilliwack,FALSE,road,road,nearest,1.0
3769,Kent,District Municipality,49.2380556,-121.7625000,6540,5909,fraser-valley,Fraser Valley,fraser-valley,Fraser Valley,chilliwack,Chilliwack & Agassiz,Chilliwack,FALSE,road,road,nearest,16.3
64609,Tzeachten 13,Indian Reserve,49.1164786,-121.9345856,3089,5909,fraser-valley,Fraser Valley,fraser-valley,Fraser Valley,chilliwack,Chilliwack & Agassiz,Chilliwack,FALSE,road,road,nearest,4.7
7698,Harrison Hot Springs,Village,49.2988889,-121.7844444,1975,5909,fraser-valley,Fraser Valley,fraser-valley,Fraser Valley,chilliwack,Chilliwack & Agassiz,Chilliwack,FALSE,road,road,nearest,19.8
38252,Promontory,Community,49.0998118,-121.9345852,1886,5909,fraser-valley,Fraser Valley,fraser-valley,Fraser Valley,chilliwack,Chilliwack & Agassiz,Chilliwack,FALSE,road,road,nearest,6.6
65019,Lakway Cemetery 3,Indian Reserve,49.1498107,-122.0512568,1801,5909,fraser-valley,Fraser Valley,fraser-valley,Fraser Valley,chilliwack,Chilliwack & Agassiz,Chilliwack,FALSE,road,road,nearest,7.4
24371,Vedder Crossing,Community,49.1022564,-121.9625987,1235,5909,fraser-valley,Fraser Valley,fraser-valley,Fraser Valley,chilliwack,Chilliwack & Agassiz,Chilliwack,FALSE,road,road,nearest,6.2
64582,Glazier Creek 12,Indian Reserve,49.8664758,-122.4512880,1133,5909,fraser-valley,Fraser Valley,fraser-valley,Fraser Valley,chilliwack,Chilliwack & Agassiz,Chilliwack,FALSE,road,road,nearest,86.7
7701,Harrison Mills,Community,49.2604802,-121.9491991,1133,5909,fraser-valley,Fraser Valley,fraser-valley,Fraser Valley,chilliwack,Chilliwack & Agassiz,Chilliwack,FALSE,road,road,nearest,11.4
7363,Lake Errock,Community,49.2201520,-122.0113760,1133,5909,fraser-valley,Fraser Valley,fraser-valley,Fraser Valley,chilliwack,Chilliwack & Agassiz,Chilliwack,FALSE,road,road,nearest,8.2
64575,Sachteen 2,Indian Reserve,49.9906429,-122.4596249,1133,5909,fraser-valley,Fraser Valley,fraser-valley,Fraser Valley,chilliwack,Chilliwack & Agassiz,Chilliwack,FALSE,road,road,nearest,99.6
64436,Samahquam 1,Indian Reserve,50.0164755,-122.5346280,1133,5909,fraser-valley,Fraser Valley,fraser-valley,Fraser Valley,chilliwack,Chilliwack & Agassiz,Chilliwack,FALSE,road,road,nearest,104.3
64589,Sweeteen 3,Indian Reserve,49.9736111,-122.4450000,1133,5909,fraser-valley,Fraser Valley,fraser-valley,Fraser Valley,chilliwack,Chilliwack & Agassiz,Chilliwack,FALSE,road,road,nearest,97.5
64574,Williams 2,Indian Reserve,49.2331454,-121.9512558,1133,5909,fraser-valley,Fraser Valley,fraser-valley,Fraser Valley,chilliwack,Chilliwack & Agassiz,Chilliwack,FALSE,road,road,nearest,8.4
34731,Bridal Falls,Community,49.1873100,-121.7410100,1046,5909,fraser-valley,Fraser Valley,fraser-valley,Fraser Valley,chilliwack,Chilliwack & Agassiz,Chilliwack,FALSE,road,road,nearest,15.6
34741,Cheam View,Locality,49.2498150,-121.6845811,1046,5909,fraser-valley,Fraser Valley,fraser-valley,Fraser Valley,chilliwack,Chilliwack & Agassiz,Chilliwack,FALSE,road,road,nearest,21.9
34730,Popkum,Community,49.1998143,-121.7345814,1046,5909,fraser-valley,Fraser Valley,fraser-valley,Fraser Valley,chilliwack,Chilliwack & Agassiz,Chilliwack,FALSE,road,road,nearest,16.4
64432,Popkum 2,Indian Reserve,49.1838889,-121.7455556,1046,5909,fraser-valley,Fraser Valley,fraser-valley,Fraser Valley,chilliwack,Chilliwack & Agassiz,Chilliwack,FALSE,road,road,nearest,15.2
22385,Slesse Park,Community,49.0763200,-121.8304020,879,5909,fraser-valley,Fraser Valley,fraser-valley,Fraser Valley,chilliwack,Chilliwack & Agassiz,Chilliwack,FALSE,road,road,nearest,12.6
1893,Lindell Beach,Community,49.0331441,-122.0179195,823,5909,fraser-valley,Fraser Valley,fraser-valley,Fraser Valley,chilliwack,Chilliwack & Agassiz,Chilliwack,FALSE,road,road,nearest,14.7
